id,title,imdbID,spanishTitle,imdbPictureURL,year,rtID,rtAllCriticsRating,rtAllCriticsNumReviews,rtAllCriticsNumFresh,rtAllCriticsNumRotten,rtAllCriticsScore,rtTopCriticsRating,rtTopCriticsNumReviews,rtTopCriticsNumFresh,rtTopCriticsNumRotten,rtTopCriticsScore,rtAudienceRating,rtAudienceNumRatings,rtAudienceScore,rtPictureURL,difference
6978,Slackers,240900,Slackers,"http://ia.media-imdb.com/images/M/MV5BMTQ3OTYzNDA1NV5BMl5BanBnXkFtZTcwNTEyODEyMQ@@._V1._SY314_CR4,0,214,314_.jpg",2002,slackers,3.1,104,11,93,10,2.4,30,1,29,3,2.8,4294,52,http://content6.flixster.com/movie/10/93/77/10937732_det.jpg,-42
64918,Petites coupures,304547,Petites coupures,"http://ia.media-imdb.com/images/M/MV5BMjkzNzI3NTcxOF5BMl5BanBnXkFtZTcwMzA2MTYyMQ@@._V1._SY229_CR44,0,214,229_.jpg",2003,petites_coupures,0,4,2,2,50,0,0,0,0,0,0,0,0,http://content8.flixster.com/movie/10/85/34/10853430_det.jpg,50
78,The Crossing Guard,112744,Cruzando la oscuridad,"http://ia.media-imdb.com/images/M/MV5BMTQ4NDM4MTA0Nl5BMl5BanBnXkFtZTcwNzkxMjEyMQ@@._V1._SY314_CR1,0,214,314_.jpg",1995,crossing_guard,6.5,27,20,7,74,0,4,2,2,50,3.3,2170,56,http://content7.flixster.com/movie/27/69/276905_det.jpg,18
3083,Todo sobre mi madre,185125,Todo sobre mi madre,"http://ia.media-imdb.com/images/M/MV5BMjE3OTg3MTk2NV5BMl5BanBnXkFtZTcwNzA4ODMyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1999,all_about_my_mother,8,80,78,2,97,8,23,22,1,95,4.2,16912,93,http://content7.flixster.com/movie/10/95/09/10950921_det.jpg,4
5443,Juwanna Mann,247444,Juwanna Mann,"http://ia.media-imdb.com/images/M/MV5BMjE3Mzc0NTExMF5BMl5BanBnXkFtZTcwNjIwODkxMQ@@._V1._SY314_CR2,0,214,314_.jpg",2002,juwanna_mann,3.2,82,7,75,8,3.2,24,2,22,8,2.5,1219,46,http://content6.flixster.com/movie/26/32/263228_det.jpg,-38
32151,It Happened to Jane,52933,La indómita y el millonario,"http://ia.media-imdb.com/images/M/MV5BMTQwMjczODc4N15BMl5BanBnXkFtZTcwMDA1OTcyMQ@@._V1._SY314_CR0,0,214,314_.jpg",1959,it_happened_to_jane,0,2,0,2,0,0,0,0,0,0,0,0,0,http://content8.flixster.com/movie/10/90/04/10900486_det.jpg,0
5780,Polyester,82926,Polyester,"http://ia.media-imdb.com/images/M/MV5BMTMzODAwMzM4OF5BMl5BanBnXkFtZTcwMDc2MTQyMQ@@._V1._SY216_CR35,0,214,216_.jpg",1981,polyester,7.1,17,15,2,88,0,0,0,0,0,0,0,0,http://content8.flixster.com/movie/95/83/91/9583918_det.jpg,88
3108,The Fisher King,101889,El rey pescador,http://ia.media-imdb.com/images/M/MV5BMTYwODc3NjQ4OF5BMl5BanBnXkFtZTcwNTMxMjQyMQ@@._V1._SX99_SY140_.jpg,1991,fisher_king,7,50,43,7,86,6.8,8,6,2,75,3.6,8960,83,http://content6.flixster.com/movie/26/82/268204_det.jpg,3
5785,Jackass: The Movie,322802,Jackass: The Movie,"http://ia.media-imdb.com/images/M/MV5BMTkwNTM5ODczOV5BMl5BanBnXkFtZTcwODk3MzUzMQ@@._V1._SY314_CR5,0,214,314_.jpg",2002,jackass_the_movie,5.1,93,46,47,49,4.1,17,6,11,35,3.4,50664,78,http://content6.flixster.com/movie/26/98/269808_det.jpg,-29
4370,Artificial Intelligence: AI,212720,A.I. Inteligencia Artificial,"http://ia.media-imdb.com/images/M/MV5BMTIwNzMwNDY2NV5BMl5BanBnXkFtZTYwMzgxNjY5._V1._SX214_CR0,0,214,314_.jpg",2001,ai_artificial_intelligence,6.6,186,135,51,72,6.4,40,27,13,67,3.1,42316,58,http://content7.flixster.com/movie/10/86/76/10867613_det.jpg,14
4379,"South of Heaven, West of Hell",179473,"South of Heaven, West of Hell","http://ia.media-imdb.com/images/M/MV5BNDczNDg4NDM4OV5BMl5BanBnXkFtZTcwNDU2ODEyMQ@@._V1._SX214_CR0,0,214,314_.jpg",2000,south_of_heaven_west_of_hell,3.5,7,1,6,14,0,0,0,0,0,0,0,0,http://content7.flixster.com/movie/41/69/15/4169153_det.jpg,14
32291,Melinda and Melinda,378947,Melinda y Melinda,http://ia.media-imdb.com/images/M/MV5BMTg0NzY4Nzc1MF5BMl5BanBnXkFtZTcwMzA3NzUzMQ@@._V1._SX144_SY203_.jpg,2004,melinda_and_melinda,5.8,154,82,72,53,6,39,22,17,56,3.1,2565,45,http://content7.flixster.com/movie/10/92/26/10922673_det.jpg,8
55391,10th & Wolf,360323,10th & Wolf,"http://ia.media-imdb.com/images/M/MV5BMjE1NDE0Nzk3MV5BMl5BanBnXkFtZTcwMjE3ODQzMQ@@._V1._SY314_CR2,0,214,314_.jpg",2006,10th_and_wolf,4,27,5,22,18,3.5,10,1,9,10,3.1,9910,44,http://content7.flixster.com/movie/21/37/16/2137169_det.jpg,-26
48593,Man of the Year,483726,Man of the Year,"http://ia.media-imdb.com/images/M/MV5BMTM0NzQxMjk0OV5BMl5BanBnXkFtZTcwMDUyNDgzMQ@@._V1._SX214_CR0,0,214,314_.jpg",2006,man_of_the_year,4.4,141,30,111,21,5,35,11,24,31,3,29127,51,http://content9.flixster.com/movie/11/12/89/11128939_det.jpg,-30
63676,Tanin no kao,61065,Tanin no kao,"http://ia.media-imdb.com/images/M/MV5BMTk3OTkzMDE0OV5BMl5BanBnXkFtZTcwMzEzNjk0MQ@@._V1._SY314_CR4,0,214,314_.jpg",1966,face_of_another,7.4,6,6,0,100,0,1,1,0,100,4.1,598,90,http://content8.flixster.com/movie/93/50/55/9350550_det.jpg,10
4386,The Truth About Cats & Dogs,117979,La verdad sobre perros y gatos,"http://ia.media-imdb.com/images/M/MV5BMTI5ODI4NTIxNl5BMl5BanBnXkFtZTcwOTU5MzEyMQ@@._V1._SY314_CR1,0,214,314_.jpg",1996,truth_about_cats_and_dogs,6.7,36,30,6,83,7.6,6,5,1,83,2.9,6120,55,http://content9.flixster.com/movie/10/88/92/10889235_det.jpg,28
2131,Höstsonaten,77711,Sonata de otoño,"http://ia.media-imdb.com/images/M/MV5BNTMzMTQyOTUxMF5BMl5BanBnXkFtZTcwMzE5NDkxMQ@@._V1._SY314_CR5,0,214,314_.jpg",1978,autumn_sonata,8,19,18,1,94,0,1,1,0,100,4.1,2226,90,http://content7.flixster.com/movie/26/49/264925_det.jpg,4
7645,Iron & Silk,99857,Iron & Silk,"http://ia.media-imdb.com/images/M/MV5BMjE2OTI2MDU0MF5BMl5BanBnXkFtZTcwNDM1MzcyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1990,iron_and_silk,6.3,5,4,1,80,0,0,0,0,0,0,0,0,http://content7.flixster.com/movie/10/96/28/10962869_det.jpg,80
6709,Once Upon a Time in Mexico,285823,El mexicano (Once upon a time in Mexico),"http://ia.media-imdb.com/images/M/MV5BMTU5MDg5OTcwOV5BMl5BanBnXkFtZTcwMjI1MTIzMw@@._V1._SX214_CR0,0,214,314_.jpg",2003,once_upon_a_time_in_mexico,6.3,159,108,51,67,6.3,33,22,11,66,3.2,31247,66,http://content9.flixster.com/movie/10/89/38/10893899_det.jpg,1
2507,Breakfast of Champions,120618,El desayuno de los campeones,"http://ia.media-imdb.com/images/M/MV5BMTU4MDU4NTkwOF5BMl5BanBnXkFtZTcwNjAzNTUyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1999,breakfast_of_champions,4.2,44,11,33,25,3.4,13,1,12,7,2.5,1509,31,http://content6.flixster.com/movie/10/88/32/10883264_det.jpg,-6
5294,Frailty,264616,Escalofrío,"http://ia.media-imdb.com/images/M/MV5BMTUwMDcyNDUwOF5BMl5BanBnXkFtZTcwNjAzODMyMQ@@._V1._SY314_CR4,0,214,314_.jpg",2001,frailty,6.9,133,98,35,73,6.6,31,22,9,70,3.5,8605,78,http://content6.flixster.com/movie/26/90/269096_det.jpg,-5
525,The Saint of Fort Washington,108026,Ángeles sin cielo,http://ia.media-imdb.com/images/M/MV5BMTk2ODQ0MzM5M15BMl5BanBnXkFtZTcwNDMyMjQyMQ@@._V1._SX80_SY140_.jpg,1993,saint_of_fort_washington,6.5,9,6,3,66,0,3,2,1,66,3.9,305,84,http://content8.flixster.com/movie/10/86/88/10868814_det.jpg,-18
1067,A Damsel in Distress,28757,Señorita en desgracia,"http://ia.media-imdb.com/images/M/MV5BMTQyODIxMzM2Ml5BMl5BanBnXkFtZTcwMzMxMDcxMQ@@._V1._SX214_CR0,0,214,314_.jpg",1937,damsel_in_distress,0,4,3,1,75,0,1,1,0,100,3.5,179,59,http://content9.flixster.com/movie/10/87/43/10874351_det.jpg,16
8760,Side Out,100613,Los reyes de la playa,"http://ia.media-imdb.com/images/M/MV5BMTIzNDExNjY1Nl5BMl5BanBnXkFtZTcwNjg5NzUyMQ@@._V1._SY314_CR0,0,214,314_.jpg",1990,side_out,0,4,0,4,0,0,0,0,0,0,0,0,0,http://content9.flixster.com/movie/26/24/262491_det.jpg,0
4650,Relentless,98184,"Fuera de sí, sin descanso","http://ia.media-imdb.com/images/M/MV5BNjYwNjcxNDY3NF5BMl5BanBnXkFtZTcwNjcwODYyMQ@@._V1._SY314_CR0,0,214,314_.jpg",1989,relentless,0,4,1,3,25,0,0,0,0,0,0,0,0,http://content8.flixster.com/movie/10/93/72/10937266_det.jpg,25
211,The Browning Version,43362,The Browning Version,"http://ia.media-imdb.com/images/M/MV5BMTg1Mzk0MjY3MV5BMl5BanBnXkFtZTcwODExMTkyMQ@@._V1._SY314_CR4,0,214,314_.jpg",1951,1043923-browning_version,7.8,17,15,2,88,0,3,1,2,33,4.3,270,94,http://content7.flixster.com/movie/10/83/88/10838841_det.jpg,-6
2142,An American Tail: Fievel Goes West,101329,Fievel va al Oeste,"http://ia.media-imdb.com/images/M/MV5BMTYzODMxNTUyNF5BMl5BanBnXkFtZTcwMTAwMzQyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1991,american_tail_fievel_goes_west,5.4,9,3,6,33,0,2,1,1,50,3.2,16427,58,http://content6.flixster.com/movie/25/31/253108_det.jpg,-25
27839,The Ring Two,377109,The ring two - La señal 2,"http://ia.media-imdb.com/images/M/MV5BMTY2ODc2NTQ2OF5BMl5BanBnXkFtZTYwNzA4OTU3._V1._SX214_CR0,0,214,314_.jpg",2005,ring_two,4.4,178,36,142,20,4.7,37,10,27,27,2.8,39779,54,http://content9.flixster.com/movie/10/86/94/10869455_det.jpg,-34
3661,Puppet Master II,100438,Puppet Master 2 - Muñecos asesinos,"http://ia.media-imdb.com/images/M/MV5BMTgwNDAwNjQ0NF5BMl5BanBnXkFtZTYwODcxNzYy._V1._SX32_CR0,0,32,44_.jpg",1991,puppet_master_2_his_unholy_creations,4.4,5,1,4,20,0,0,0,0,0,0,0,0,http://content7.flixster.com/movie/10/94/36/10943685_det.jpg,20
593,The Silence of the Lambs,102926,El silencio de los corderos,"http://ia.media-imdb.com/images/M/MV5BMTc2MjE2NzM2N15BMl5BanBnXkFtZTcwMjM3MjI3Mw@@._V1._SX214_CR0,0,214,314_.jpg",1991,silence_of_the_lambs,8.5,52,50,2,96,7.8,11,10,1,90,4,98921,93,http://content7.flixster.com/movie/55/12/86/5512865_det.jpg,3
5689,Billy Bathgate,101453,Billy Bathgate,"http://ia.media-imdb.com/images/M/MV5BMTQ4MjUxNjcwMF5BMl5BanBnXkFtZTcwNTU3OTMyMQ@@._V1._SY314_CR1,0,214,314_.jpg",1991,billy_bathgate,5.2,18,9,9,50,0,2,0,2,0,2.8,1397,32,http://content7.flixster.com/movie/27/24/272493_det.jpg,18
27873,Metallica: Some Kind of Monster,387412,Metallica: Some Kind of Monster,"http://ia.media-imdb.com/images/M/MV5BMTc3OTg4NzM1MF5BMl5BanBnXkFtZTcwNTM4NjcyMQ@@._V1._SY314_CR5,0,214,314_.jpg",2004,metallica_some_kind_of_monster,7.6,121,107,14,88,7.5,32,30,2,93,3.7,5021,83,http://content6.flixster.com/movie/26/84/268408_det.jpg,5
32596,Sahara,318649,Sahara,"http://ia.media-imdb.com/images/M/MV5BMjExOTM4NDUzNV5BMl5BanBnXkFtZTcwOTgzNzczMw@@._V1._SX214_CR0,0,214,314_.jpg",2005,1144274-sahara,5.2,171,66,105,38,5,34,15,19,44,3,24489,61,http://content6.flixster.com/movie/24/97/249732_det.jpg,-23
5826,Rio Grande,42895,Río Grande,"http://ia.media-imdb.com/images/M/MV5BMTY0NjI2MTYyMl5BMl5BanBnXkFtZTcwODQ0MTA0MQ@@._V1._SY314_CR4,0,214,314_.jpg",1950,rio_grande,6.7,12,9,3,75,0,0,0,0,0,0,0,0,http://content9.flixster.com/movie/30/10/301019_det.jpg,75
1482,Van Helsing,338526,Van Helsing,"http://ia.media-imdb.com/images/M/MV5BMTU1MTQzMTA4NV5BMl5BanBnXkFtZTcwNTA1NTYyMQ@@._V1._SY314_CR3,0,214,314_.jpg",2004,unhuman,0,0,0,0,0,0,0,0,0,0,0,0,0,http://content8.flixster.com/movie/10/84/54/10845422_det.jpg,0
228,Destiny Turns on the Radio,112854,Johnny Destiny,"http://ia.media-imdb.com/images/M/MV5BMTQzMDUwMDA0OF5BMl5BanBnXkFtZTYwNjY4NDg5._V1._SX214_CR0,0,214,314_.jpg",1995,destiny_turns_on_the_radio,2.7,15,2,13,13,0,2,0,2,0,2.6,446,27,http://content8.flixster.com/movie/71/21/48/7121486_det.jpg,-14
62439,My Best Friend's Girl,1046163,Una novia para dos,"http://ia.media-imdb.com/images/M/MV5BMTg4MDg5NjE3Nl5BMl5BanBnXkFtZTcwNzc4ODQ3MQ@@._V1._SX214_CR0,0,214,314_.jpg",2008,10008611-my_best_friends_girl,3.5,56,8,48,14,3.7,12,2,10,16,3.2,22662,52,http://content6.flixster.com/movie/10/92/18/10921856_det.jpg,-38
4653,The Return of the Musketeers,98194,El regreso de los mosqueteros,"http://ia.media-imdb.com/images/M/MV5BMTI3NDQ5OTQ3MF5BMl5BanBnXkFtZTYwNjU0OTg5._V1._SY216_CR46,0,214,216_.jpg",1989,the-return-of-the-musketeers,5.6,5,3,2,60,0,0,0,0,0,0,0,0,http://content6.flixster.com/movie/32/92/98/3292988_det.jpg,60
5053,Blankman,109288,"Blankman, mi hermano el chiflado","http://ia.media-imdb.com/images/M/MV5BMTQyNDc4OTA5OF5BMl5BanBnXkFtZTcwOTI1NzMyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1994,blankman,3.3,15,2,13,13,0,3,1,2,33,2.3,2988,32,http://content6.flixster.com/movie/26/04/260492_det.jpg,-19
3474,Retroactive,117468,Retroactive,"http://ia.media-imdb.com/images/M/MV5BMTkxODIwNDA3Nl5BMl5BanBnXkFtZTcwNDEyNzUyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1997,retroactive,4.4,5,2,3,40,0,0,0,0,0,0,0,0,http://content7.flixster.com/movie/28/19/281997_det.jpg,40
7270,Sleep with Me,111218,Duerme conmigo,"http://ia.media-imdb.com/images/M/MV5BMTc2OTg1MjgwNV5BMl5BanBnXkFtZTcwODE2NTQyMQ@@._V1._SY314_CR8,0,214,314_.jpg",1994,sleep_with_me,4.6,12,2,10,16,0,3,0,3,0,3.2,521,48,http://content9.flixster.com/movie/10/89/25/10892563_det.jpg,-32
3531,All the Vermeers in New York,99014,All the Vermeers in New York,"http://ia.media-imdb.com/images/M/MV5BMTI5NDExMjkzOF5BMl5BanBnXkFtZTcwMDgxMjIyMQ@@._V1._SY314_CR0,0,214,314_.jpg",1990,all_the_vermeers_in_new_york,7.2,5,5,0,100,0,1,1,0,100,3,232,49,http://content7.flixster.com/movie/28/96/289605_det.jpg,51
8571,Bob & Carol & Ted & Alice,64100,"Bob, Carol, Ted y Alice","http://ia.media-imdb.com/images/M/MV5BMTU5MDI3MjM0M15BMl5BanBnXkFtZTcwMDEzMTcyMQ@@._V1._SY314_CR2,0,214,314_.jpg",1969,bob_and_carol_and_ted_and_alice,7.4,9,8,1,88,0,1,1,0,100,3.4,516,62,http://content9.flixster.com/movie/78/46/17/7846171_det.jpg,26
3544,Shakes the Clown,102898,Shakes the Clown,"http://ia.media-imdb.com/images/M/MV5BMTkyMzkzMDYxNF5BMl5BanBnXkFtZTcwNjExNzMyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1991,shakes_the_clown,4.4,19,7,12,36,0,2,0,2,0,0,0,0,http://content9.flixster.com/movie/21/00/16/2100167_det.jpg,36
428,A Bronx Tale,106489,Una historia del Bronx,"http://ia.media-imdb.com/images/M/MV5BMjUyMzIxMzQwN15BMl5BanBnXkFtZTcwNjM0MzAyMQ@@._V1._SY314_CR8,0,214,314_.jpg",1993,bronx_tale,7.4,26,25,1,96,0,3,3,0,100,3.9,17840,89,http://content7.flixster.com/movie/10/88/62/10886213_det.jpg,7
696,Butterfly Kiss,112604,Besos de mariposa,"http://ia.media-imdb.com/images/M/MV5BMTIyMzAzMDgyN15BMl5BanBnXkFtZTcwMjY3ODkxMQ@@._V1._SY314_CR4,0,214,314_.jpg",1995,butterfly_kiss,6.4,13,10,3,76,0,1,1,0,100,3.2,586,55,http://content8.flixster.com/movie/11/13/63/11136386_det.jpg,21
5552,The Revenge of Frankenstein,50894,The Revenge of Frankenstein,"http://ia.media-imdb.com/images/M/MV5BMTMyNTUyODk4OV5BMl5BanBnXkFtZTcwNTA4MTkyMQ@@._V1._SY314_CR0,0,214,314_.jpg",1958,revenge_of_frankenstein,6.2,7,6,1,85,0,0,0,0,0,0,0,0,http://content9.flixster.com/movie/28/78/287815_det.jpg,85
26934,Sik san,116426,Sik san,"http://ia.media-imdb.com/images/M/MV5BMTYzMDM0NzI0Ml5BMl5BanBnXkFtZTcwMTc3NDYxMQ@@._V1._SY314_CR8,0,214,314_.jpg",1996,god-of-cookery,0,3,3,0,100,0,0,0,0,0,0,0,0,http://content7.flixster.com/movie/11/13/01/11130145_det.jpg,100
5925,The Beast Within,83629,The Beast Within,http://ia.media-imdb.com/images/M/MV5BMjA4MjUzNjk0NF5BMl5BanBnXkFtZTcwNzk4MjYxMQ@@._V1._SX77_SY140_.jpg,1982,beast_within,0,4,0,4,0,0,0,0,0,0,0,0,0,http://content9.flixster.com/movie/10/91/95/10919519_det.jpg,0
4573,Blaze,96943,El escándalo Blaze,"http://ia.media-imdb.com/images/M/MV5BMjE2MDI2ODYxNF5BMl5BanBnXkFtZTcwMDI4NjUyMQ@@._V1._SY314_CR5,0,214,314_.jpg",1989,blaze,6.3,10,8,2,80,0,1,1,0,100,2.9,402,40,http://content7.flixster.com/movie/10/89/14/10891433_det.jpg,40
25,Leaving Las Vegas,113627,Leaving Las Vegas,"http://ia.media-imdb.com/images/M/MV5BMTIzOTEzMzQwNF5BMl5BanBnXkFtZTcwNjE0MTYyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1995,leaving_las_vegas,7.7,45,40,5,88,8.1,11,11,0,100,3.6,12742,82,http://content7.flixster.com/movie/10/90/25/10902561_det.jpg,6
7843,Lammbock,258760,Lammbock,"http://ia.media-imdb.com/images/M/MV5BMjAzNzc3NjgwMV5BMl5BanBnXkFtZTcwNTAwMTAyMQ@@._V1._SY314_CR4,0,214,314_.jpg",2001,lammbock,0,0,0,0,0,0,0,0,0,0,0,0,0,http://content9.flixster.com/movie/10/85/44/10854467_det.jpg,0
3322,3 Strikes,199290,3 Strikes,"http://ia.media-imdb.com/images/M/MV5BMTIzOTU5NTIxMl5BMl5BanBnXkFtZTYwODM1Mzk5._V1._SY312_CR1,0,214,312_.jpg",2000,3_strikes,2.3,29,0,29,0,2.4,11,0,11,0,3.1,1088,60,http://content6.flixster.com/movie/27/52/275204_det.jpg,-60
5036,California Suite,77289,California Suite,"http://ia.media-imdb.com/images/M/MV5BMTY0NTI4NTExMV5BMl5BanBnXkFtZTcwNTc0MDYxMQ@@._V1._SY314_CR1,0,214,314_.jpg",1978,california_suite,5.2,19,11,8,57,0,2,0,2,0,3.1,671,47,http://content8.flixster.com/movie/26/28/262810_det.jpg,10
1057,Everyone Says I Love You,116242,Todos dicen I Love You,"http://ia.media-imdb.com/images/M/MV5BMTI2NjI1OTI5NF5BMl5BanBnXkFtZTcwMjI4MTUxMQ@@._V1._SY314_CR1,0,214,314_.jpg",1996,everyone_says_i_love_you,7.3,41,32,9,78,7,9,5,4,55,3.4,6964,63,http://content6.flixster.com/movie/10/89/31/10893116_det.jpg,15
25946,The Three Musketeers,108333,Los tres mosqueteros,"http://ia.media-imdb.com/images/M/MV5BMjExNzg2NTU3MV5BMl5BanBnXkFtZTYwMDY4MDk5._V1._SX214_CR0,0,214,314_.jpg",1993,1046772-three_musketeers,4.8,24,7,17,29,0,3,0,3,0,3.2,13783,67,http://content7.flixster.com/movie/50/26/53/5026533_det.jpg,-38
4903,In the Bedroom,247425,En la habitación,"http://ia.media-imdb.com/images/M/MV5BMTIzMDc5ODM2MV5BMl5BanBnXkFtZTYwNDU2NTg4._V1._SY314_CR4,0,214,314_.jpg",2001,in_the_bedroom,7.9,137,128,9,93,7.6,31,28,3,90,3.7,4252,79,http://content9.flixster.com/movie/27/07/270711_det.jpg,14
5935,Class of 1984,83739,Curso 1984,"http://ia.media-imdb.com/images/M/MV5BMTgzNDg2MzM3OF5BMl5BanBnXkFtZTYwMDM2Mjg5._V1._SX214_CR0,0,214,314_.jpg",1982,class_of_1984,5.9,10,6,4,60,0,1,1,0,100,3.2,1460,61,http://content9.flixster.com/movie/10/89/54/10895447_det.jpg,-1
3756,The Golden Bowl,200669,La copa dorada,"http://ia.media-imdb.com/images/M/MV5BMTQyNTI0OTY3M15BMl5BanBnXkFtZTcwMDI1MTQyMQ@@._V1._SX214_CR0,0,214,314_.jpg",2000,golden_bowl,5.3,85,45,40,52,5.6,27,15,12,55,3,832,38,http://content8.flixster.com/movie/27/14/271410_det.jpg,14
2471,'Crocodile' Dundee II,92493,'Crocodile' Dundee II,"http://ia.media-imdb.com/images/M/MV5BMTgxOTg3NTM3OF5BMl5BanBnXkFtZTcwNjgwODgyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1988,crocodile_dundee_2,3.6,21,3,18,14,0,0,0,0,0,0,0,0,http://content8.flixster.com/movie/25/68/256818_det.jpg,14
5202,Mon oncle d'Amérique,81176,Mi tío de América,"http://ia.media-imdb.com/images/M/MV5BMTcyODMxMDMxMl5BMl5BanBnXkFtZTcwNzg0MzYyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1980,mon_oncle_damerique,8.1,9,9,0,100,0,2,2,0,100,3.9,640,84,http://content7.flixster.com/movie/11/15/03/11150361_det.jpg,16
25797,Gold Diggers of 1933,24069,Vampiresas 1933,"http://ia.media-imdb.com/images/M/MV5BMTc0OTM5MzkxMl5BMl5BanBnXkFtZTcwNzQ0MTUzMQ@@._V1._SY314_CR4,0,214,314_.jpg",1933,gold_diggers_of_1933,9,8,8,0,100,0,0,0,0,0,0,0,0,http://content7.flixster.com/movie/10/87/99/10879965_det.jpg,100
7057,A Midsummer Night's Dream,140379,"El sueño de una noche de verano, de William Shakespeare","http://ia.media-imdb.com/images/M/MV5BMTIyMTU2NTc1N15BMl5BanBnXkFtZTcwNDY1MjgxMQ@@._V1._SY314_CR0,0,214,314_.jpg",1999,tales-of-the-night-fairies,0,0,0,0,0,0,0,0,0,0,0,0,0,http://images.rottentomatoescdn.com/images/defaults/poster_default.gif,0
1623,Wishmaster,120524,Wishmaster,"http://ia.media-imdb.com/images/M/MV5BMTM3NzgwNDAwNl5BMl5BanBnXkFtZTcwNzMwOTAyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1997,wishmaster,3.4,27,6,21,22,2.9,5,1,4,20,2.8,3480,48,http://content7.flixster.com/movie/28/32/283225_det.jpg,-26
7280,Blacula,68284,Drácula negro,"http://ia.media-imdb.com/images/M/MV5BMTU1Mjk1NjI3MV5BMl5BanBnXkFtZTcwNTE4NTQyMQ@@._V1._SY314_CR8,0,214,314_.jpg",1972,blacula,5.1,19,8,11,42,0,2,1,1,50,2.8,1108,42,http://content9.flixster.com/movie/95/83/95/9583951_det.jpg,0
6131,Some Kind of Hero,83107,Some Kind of Hero,"http://ia.media-imdb.com/images/M/MV5BMTc1MzM2NjkyNF5BMl5BanBnXkFtZTYwNzYxMDk5._V1._SX214_CR0,0,214,314_.jpg",1982,some_kind_of_hero,0,0,0,0,0,0,0,0,0,0,0,0,0,http://content7.flixster.com/movie/10/85/54/10855481_det.jpg,0
6724,Paper Moon,70510,Luna de papel,"http://ia.media-imdb.com/images/M/MV5BMTczMjA1NTQwNV5BMl5BanBnXkFtZTcwOTMyMDUyMQ@@._V1._SY314_CR2,0,214,314_.jpg",1973,paper_moon,8.4,29,26,3,89,8,6,4,2,66,4,3053,91,http://content6.flixster.com/movie/10/88/37/10883792_det.jpg,-2
52561,Yihe yuan,794374,Yihe yuan,"http://ia.media-imdb.com/images/M/MV5BMTg0NjkwMjAzOV5BMl5BanBnXkFtZTcwNzQ3Mjc1MQ@@._V1._SY314_CR4,0,214,314_.jpg",2006,yihe-yuan,6.2,28,19,9,67,6.6,10,8,2,80,3.4,653,59,http://content8.flixster.com/movie/10/83/85/10838562_det.jpg,8
4505,For Keeps?,95169,La que hemos armado,"http://ia.media-imdb.com/images/M/MV5BMTY2NjI3MTM5OF5BMl5BanBnXkFtZTcwNTE4MTUyMQ@@._V1._SY314_CR0,0,214,314_.jpg",1988,for_keeps,4.3,9,2,7,22,0,1,1,0,100,3.4,2404,64,http://content8.flixster.com/movie/10/84/53/10845358_det.jpg,-42
62803,Kozure Ôkami: Oya no kokoro ko no kokoro,143348,Kozure Ôkami: Oya no kokoro ko no kokoro,"http://ia.media-imdb.com/images/M/MV5BMTQ2MzQyOTI3NV5BMl5BanBnXkFtZTcwNTEwNTUyMQ@@._V1._SY314_CR4,0,214,314_.jpg",1972,lone-wolf-and-cub-baby-cart-in-peril,0,1,1,0,100,0,0,0,0,0,0,0,0,http://content6.flixster.com/movie/31/38/313816_det.jpg,100
8665,The Bourne Supremacy,372183,El mito de Bourne,"http://ia.media-imdb.com/images/M/MV5BMTAxODk0MjEyMjZeQTJeQWpwZ15BbWU2MDgzMzExNw@@._V1._SX214_CR0,0,214,314_.jpg",2004,bourne_supremacy,7.2,185,150,35,81,7,39,29,10,74,3.9,111547,89,http://content8.flixster.com/movie/10/81/65/10816574_det.jpg,-8
63222,JCVD,1130988,JCVD,"http://ia.media-imdb.com/images/M/MV5BNDAwMDg5MTY1N15BMl5BanBnXkFtZTcwMTU1MjcwMg@@._V1._SY314_CR7,0,214,314_.jpg",2008,jcvd,7,98,83,15,84,7.1,25,21,4,84,3.5,8534,71,http://content7.flixster.com/movie/10/86/16/10861693_det.jpg,13
5329,The Salton Sea,235737,The Salton Sea,"http://ia.media-imdb.com/images/M/MV5BMjkwOTQyNzYxMl5BMl5BanBnXkFtZTcwOTk1MTMyMQ@@._V1._SY314_CR8,0,214,314_.jpg",2002,salton_sea,5.8,84,53,31,63,5.5,25,14,11,56,3.7,4972,81,http://content8.flixster.com/movie/10/92/75/10927510_det.jpg,-18
59105,Where in the World Is Osama Bin Laden?,963208,Where in the World Is Osama Bin Laden?,"http://ia.media-imdb.com/images/M/MV5BMjEzMTA2ODQ4NV5BMl5BanBnXkFtZTcwNzE4MjU2MQ@@._V1._SX214_CR0,0,214,314_.jpg",2008,where_in_the_world_is_osama_bin_laden,4.9,102,38,64,37,4.6,29,9,20,31,3.3,2558,55,http://content9.flixster.com/movie/10/85/36/10853683_det.jpg,-18
